x,y,desc
-12.83855661,25.52736334,twentyfour_twentynine_zone
-12.48171588,25.74894555,twentyfour_twentynine_zone
-12.12105188,25.96424875,twentyfour_twentynine_zone
-11.7566751,26.17320698,twentyfour_twentynine_zone
-11.38869715,26.37575625,twentyfour_twentynine_zone
-11.01723073,26.57183451,twentyfour_twentynine_zone
-10.64238964,26.7613817,twentyfour_twentynine_zone
-10.26428868,26.94433976,twentyfour_twentynine_zone
-9.883043688,27.12065265,twentyfour_twentynine_zone
-9.498771426,27.29026636,twentyfour_twentynine_zone
-9.111589605,27.45312894,twentyfour_twentynine_zone
-8.721616822,27.6091905,twentyfour_twentynine_zone
-8.328972529,27.75840324,twentyfour_twentynine_zone
-7.933776997,27.90072146,twentyfour_twentynine_zone
-7.536151278,28.03610155,twentyfour_twentynine_zone
-7.136217167,28.16450206,twentyfour_twentynine_zone
-6.73409717,28.28588365,twentyfour_twentynine_zone
-6.329914457,28.40020913,twentyfour_twentynine_zone
-5.923792835,28.50744351,twentyfour_twentynine_zone
-5.515856702,28.60755391,twentyfour_twentynine_zone
-5.106231013,28.70050969,twentyfour_twentynine_zone
-4.695041238,28.78628237,twentyfour_twentynine_zone
-4.282413331,28.86484567,twentyfour_twentynine_zone
-3.868473682,28.93617553,twentyfour_twentynine_zone
-3.453349084,29.00025011,twentyfour_twentynine_zone
-3.037166695,29.05704976,twentyfour_twentynine_zone
-2.620053994,29.10655711,twentyfour_twentynine_zone
-2.202138747,29.14875697,twentyfour_twentynine_zone
-1.783548965,29.18363644,twentyfour_twentynine_zone
-1.364412866,29.21118481,twentyfour_twentynine_zone
-0.944858835,29.23139366,twentyfour_twentynine_zone
-0.525015385,29.24425679,twentyfour_twentynine_zone
-0.105011119,29.24977026,twentyfour_twentynine_zone
0.315025314,29.24793239,twentyfour_twentynine_zone
0.734965251,29.23874374,twentyfour_twentynine_zone
1.154680062,29.22220711,twentyfour_twentynine_zone
1.574041184,29.19832759,twentyfour_twentynine_zone
1.992920163,29.16711248,twentyfour_twentynine_zone
2.411188693,29.12857134,twentyfour_twentynine_zone
2.828718654,29.08271598,twentyfour_twentynine_zone
3.245382153,29.02956044,twentyfour_twentynine_zone
3.661051562,28.96912101,twentyfour_twentynine_zone
4.075599558,28.9014162,twentyfour_twentynine_zone
4.488899162,28.82646675,twentyfour_twentynine_zone
4.900823775,28.74429561,twentyfour_twentynine_zone
5.311247222,28.65492796,twentyfour_twentynine_zone
5.720043786,28.55839117,twentyfour_twentynine_zone
6.127088249,28.45471481,twentyfour_twentynine_zone
6.532255929,28.34393064,twentyfour_twentynine_zone
6.935422721,28.22607259,twentyfour_twentynine_zone
7.336465131,28.10117676,twentyfour_twentynine_zone
7.735260315,27.96928141,twentyfour_twentynine_zone
8.13168612,27.83042694,twentyfour_twentynine_zone
8.525621116,27.68465588,twentyfour_twentynine_zone
8.916944637,27.53201289,twentyfour_twentynine_zone
9.305536818,27.37254471,twentyfour_twentynine_zone
9.69127863,27.2063002,twentyfour_twentynine_zone
10.07405192,27.03333028,twentyfour_twentynine_zone
10.45373943,26.85368793,twentyfour_twentynine_zone
10.83022487,26.66742817,twentyfour_twentynine_zone
11.20339291,26.47460806,twentyfour_twentynine_zone
11.57312925,26.27528666,twentyfour_twentynine_zone
11.93932064,26.06952503,twentyfour_twentynine_zone
12.30185491,25.85738619,twentyfour_twentynine_zone
12.66062101,25.63893513,twentyfour_twentynine_zone
13.01550905,25.41423875,twentyfour_twentynine_zone
13.36641032,25.18336588,twentyfour_twentynine_zone
13.71321733,24.94638724,twentyfour_twentynine_zone
14.05582387,24.70337542,twentyfour_twentynine_zone
14.39412498,24.45440486,twentyfour_twentynine_zone
14.72801704,24.19955182,twentyfour_twentynine_zone
15.05739778,23.93889435,twentyfour_twentynine_zone
15.3821663,23.67251231,twentyfour_twentynine_zone
15.70222312,23.40048729,twentyfour_twentynine_zone
16.01747021,23.12290262,twentyfour_twentynine_zone
16.32781101,22.83984331,twentyfour_twentynine_zone
16.63315045,22.55139607,twentyfour_twentynine_zone
16.93339501,22.25764926,twentyfour_twentynine_zone
17.22845272,21.95869286,twentyfour_twentynine_zone
17.51823319,21.65461843,twentyfour_twentynine_zone
17.80264768,21.34551912,twentyfour_twentynine_zone
18.08160905,21.03148961,twentyfour_twentynine_zone
18.35503186,20.71262608,twentyfour_twentynine_zone
18.62283237,20.38902621,twentyfour_twentynine_zone
18.88492853,20.06078913,twentyfour_twentynine_zone
19.14124006,19.72801536,twentyfour_twentynine_zone
19.39168847,19.39080685,twentyfour_twentynine_zone
19.63619702,19.04926688,twentyfour_twentynine_zone
19.87469083,18.70350008,twentyfour_twentynine_zone
20.10709685,18.35361234,twentyfour_twentynine_zone
20.33334387,17.99971085,twentyfour_twentynine_zone
20.55336262,17.64190401,twentyfour_twentynine_zone
20.76708568,17.28030142,twentyfour_twentynine_zone
20.9744476,16.91501384,twentyfour_twentynine_zone
21.17538486,16.54615316,twentyfour_twentynine_zone
21.3698359,16.17383237,twentyfour_twentynine_zone
21.55774117,15.7981655,twentyfour_twentynine_zone
21.73904312,15.41926764,twentyfour_twentynine_zone
21.91368619,15.03725485,twentyfour_twentynine_zone
22.08161691,14.65224412,twentyfour_twentynine_zone
22.24278383,14.26435341,twentyfour_twentynine_zone
22.39713759,13.87370152,twentyfour_twentynine_zone
22.5446309,13.48040811,twentyfour_twentynine_zone
22.68521859,13.08459365,twentyfour_twentynine_zone
22.81885759,12.68637939,twentyfour_twentynine_zone
22.94550697,12.28588729,twentyfour_twentynine_zone
23.06512793,11.88324005,twentyfour_twentynine_zone
23.17768384,11.47856098,twentyfour_twentynine_zone
23.28314021,11.07197404,twentyfour_twentynine_zone
23.38146475,10.66360378,twentyfour_twentynine_zone
23.47262734,10.25357529,twentyfour_twentynine_zone
23.55660005,9.842014157,twentyfour_twentynine_zone
23.63335716,9.429046448,twentyfour_twentynine_zone
23.70287516,9.01479866,twentyfour_twentynine_zone
23.76513276,8.59939768,twentyfour_twentynine_zone
23.82011089,8.18297075,twentyfour_twentynine_zone
23.86779269,7.765645424,twentyfour_twentynine_zone
23.90816358,7.347549534,twentyfour_twentynine_zone
23.94121119,6.928811145,twentyfour_twentynine_zone
23.96692538,6.509558521,twentyfour_twentynine_zone
23.98529829,6.089920083,twentyfour_twentynine_zone
23.99632429,5.67002437,twentyfour_twentynine_zone
24,5.25,twentyfour_twentynine_zone
23.99632429,4.82997563,twentyfour_twentynine_zone
23.98529829,4.410079917,twentyfour_twentynine_zone
23.96692538,3.990441479,twentyfour_twentynine_zone
23.94121119,3.571188855,twentyfour_twentynine_zone
23.90816358,3.152450466,twentyfour_twentynine_zone
23.86779269,2.734354576,twentyfour_twentynine_zone
23.82011089,2.31702925,twentyfour_twentynine_zone
23.76513276,1.90060232,twentyfour_twentynine_zone
23.70287516,1.48520134,twentyfour_twentynine_zone
23.63335716,1.070953552,twentyfour_twentynine_zone
23.55660005,0.657985843,twentyfour_twentynine_zone
23.47262734,0,twentyfour_twentynine_zone
-23.42794309,0.041211022,twenty_twentyfour_zone
-23.51551409,0.452021565,twenty_twentyfour_zone
-23.59588208,0.864301772,twenty_twentyfour_zone
-23.66902244,1.277925358,twenty_twentyfour_zone
-23.73491276,1.692765626,twenty_twentyfour_zone
-23.79353286,2.108695506,twenty_twentyfour_zone
-23.84486479,2.525587597,twenty_twentyfour_zone
-23.88889283,2.943314199,twenty_twentyfour_zone
-23.92560348,3.361747361,twenty_twentyfour_zone
-23.95498551,3.780758911,twenty_twentyfour_zone
-23.9770299,4.200220502,twenty_twentyfour_zone
-23.99172992,4.620003651,twenty_twentyfour_zone
-23.99908106,5.039979773,twenty_twentyfour_zone
-23.99908106,5.460020227,twenty_twentyfour_zone
-23.99172992,5.879996349,twenty_twentyfour_zone
-23.9770299,6.299779498,twenty_twentyfour_zone
-23.95498551,6.719241089,twenty_twentyfour_zone
-23.92560348,7.138252639,twenty_twentyfour_zone
-23.88889283,7.556685801,twenty_twentyfour_zone
-23.84486479,7.974412403,twenty_twentyfour_zone
-23.79353286,8.391304494,twenty_twentyfour_zone
-23.73491276,8.807234374,twenty_twentyfour_zone
-23.66902244,9.222074642,twenty_twentyfour_zone
-23.59588208,9.635698228,twenty_twentyfour_zone
-23.51551409,10.04797843,twenty_twentyfour_zone
-23.42794309,10.45878898,twenty_twentyfour_zone
-23.3331959,10.86800402,twenty_twentyfour_zone
-23.23130154,11.27549822,twenty_twentyfour_zone
-23.12229122,11.68114675,twenty_twentyfour_zone
-23.00619834,12.08482537,twenty_twentyfour_zone
-22.88305845,12.48641042,twenty_twentyfour_zone
-22.75290928,12.88577889,twenty_twentyfour_zone
-22.61579069,13.28280845,twenty_twentyfour_zone
-22.47174467,13.67737749,twenty_twentyfour_zone
-22.32081536,14.06936515,twenty_twentyfour_zone
-22.16304898,14.45865136,twenty_twentyfour_zone
-21.99849386,14.84511688,twenty_twentyfour_zone
-21.8272004,15.22864332,twenty_twentyfour_zone
-21.64922108,15.60911322,twenty_twentyfour_zone
-21.4646104,15.98641003,twenty_twentyfour_zone
-21.27342492,16.36041817,twenty_twentyfour_zone
-21.0757232,16.7310231,twenty_twentyfour_zone
-20.8715658,17.09811129,twenty_twentyfour_zone
-20.66101525,17.46157029,twenty_twentyfour_zone
-20.44413604,17.82128878,twenty_twentyfour_zone
-20.22099461,18.17715657,twenty_twentyfour_zone
-19.99165931,18.52906466,twenty_twentyfour_zone
-19.75620038,18.87690525,twenty_twentyfour_zone
-19.51468995,19.22057179,twenty_twentyfour_zone
-19.26720199,19.55995903,twenty_twentyfour_zone
-19.01381232,19.89496299,twenty_twentyfour_zone
-18.75459855,20.22548107,twenty_twentyfour_zone
-18.48964007,20.55141203,twenty_twentyfour_zone
-18.21901805,20.87265602,twenty_twentyfour_zone
-17.94281538,21.18911466,twenty_twentyfour_zone
-17.66111667,21.500691,twenty_twentyfour_zone
-17.37400819,21.80728961,twenty_twentyfour_zone
-17.08157791,22.10881657,twenty_twentyfour_zone
-16.78391538,22.40517953,twenty_twentyfour_zone
-16.48111178,22.6962877,twenty_twentyfour_zone
-16.17325988,22.98205191,twenty_twentyfour_zone
-15.86045396,23.26238464,twenty_twentyfour_zone
-15.54278983,23.53720001,twenty_twentyfour_zone
-15.22036482,23.80641385,twenty_twentyfour_zone
-14.89327766,24.06994369,twenty_twentyfour_zone
-14.56162857,24.32770881,twenty_twentyfour_zone
-14.22551911,24.57963026,twenty_twentyfour_zone
-13.88505225,24.82563087,twenty_twentyfour_zone
-13.54033228,25.06563529,twenty_twentyfour_zone
-13.19146477,25.29957,twenty_twentyfour_zone
-12.83855661,25.52736334,twenty_twentyfour_zone
-12.48171588,25.74894555,twenty_twentyfour_zone
-12.12105188,25.96424875,twenty_twentyfour_zone
-11.7566751,26.17320698,twenty_twentyfour_zone
-11.38869715,26.37575625,twenty_twentyfour_zone
-11.01723073,26.57183451,twenty_twentyfour_zone
-10.64238964,26.7613817,twenty_twentyfour_zone
-10.26428868,26.94433976,twenty_twentyfour_zone
-9.883043688,27.12065265,twenty_twentyfour_zone
-9.498771426,27.29026636,twenty_twentyfour_zone
-9.111589605,27.45312894,twenty_twentyfour_zone
-8.721616822,27.6091905,twenty_twentyfour_zone
-8.328972529,27.75840324,twenty_twentyfour_zone
-7.933776997,27.90072146,twenty_twentyfour_zone
-7.536151278,28.03610155,twenty_twentyfour_zone
-7.136217167,28.16450206,twenty_twentyfour_zone
-6.73409717,28.28588365,twenty_twentyfour_zone
-6.329914457,28.40020913,twenty_twentyfour_zone
-5.923792835,28.50744351,twenty_twentyfour_zone
-5.515856702,28.60755391,twenty_twentyfour_zone
-5.106231013,28.70050969,twenty_twentyfour_zone
-4.695041238,28.78628237,twenty_twentyfour_zone
-4.282413331,28.86484567,twenty_twentyfour_zone
-3.868473682,28.93617553,twenty_twentyfour_zone
-3.453349084,29.00025011,twenty_twentyfour_zone
-3.037166695,29.05704976,twenty_twentyfour_zone
-2.620053994,29.10655711,twenty_twentyfour_zone
-2.202138747,29.14875697,twenty_twentyfour_zone
-1.783548965,29.18363644,twenty_twentyfour_zone
-1.364412866,29.21118481,twenty_twentyfour_zone
-0.944858835,29.23139366,twenty_twentyfour_zone
-0.525015385,29.24425679,twenty_twentyfour_zone
-0.105011119,29.24977026,twenty_twentyfour_zone
0.315025314,29.24793239,twenty_twentyfour_zone
0.734965251,29.23874374,twenty_twentyfour_zone
1.154680062,29.22220711,twenty_twentyfour_zone
1.574041184,29.19832759,twenty_twentyfour_zone
1.992920163,29.16711248,twenty_twentyfour_zone
2.411188693,29.12857134,twenty_twentyfour_zone
2.828718654,29.08271598,twenty_twentyfour_zone
3.245382153,29.02956044,twenty_twentyfour_zone
3.661051562,28.96912101,twenty_twentyfour_zone
4.075599558,28.9014162,twenty_twentyfour_zone
4.488899162,28.82646675,twenty_twentyfour_zone
4.900823775,28.74429561,twenty_twentyfour_zone
5.311247222,28.65492796,twenty_twentyfour_zone
5.720043786,28.55839117,twenty_twentyfour_zone
6.127088249,28.45471481,twenty_twentyfour_zone
6.532255929,28.34393064,twenty_twentyfour_zone
6.935422721,28.22607259,twenty_twentyfour_zone
7.336465131,28.10117676,twenty_twentyfour_zone
7.735260315,27.96928141,twenty_twentyfour_zone
8.13168612,27.83042694,twenty_twentyfour_zone
8.525621116,27.68465588,twenty_twentyfour_zone
8.916944637,27.53201289,twenty_twentyfour_zone
9.305536818,27.37254471,twenty_twentyfour_zone
9.69127863,27.2063002,twenty_twentyfour_zone
10.07405192,27.03333028,twenty_twentyfour_zone
10.45373943,26.85368793,twenty_twentyfour_zone
10.83022487,26.66742817,twenty_twentyfour_zone
11.20339291,26.47460806,twenty_twentyfour_zone
11.57312925,26.27528666,twenty_twentyfour_zone
11.93932064,26.06952503,twenty_twentyfour_zone
12.30185491,25.85738619,twenty_twentyfour_zone
12.66062101,25.63893513,twenty_twentyfour_zone
13.01550905,25.41423875,twenty_twentyfour_zone
13.36641032,25.18336588,twenty_twentyfour_zone
13.71321733,24.94638724,twenty_twentyfour_zone
14.05582387,24.70337542,twenty_twentyfour_zone
14.39412498,24.45440486,twenty_twentyfour_zone
14.72801704,24.19955182,twenty_twentyfour_zone
15.05739778,23.93889435,twenty_twentyfour_zone
15.3821663,23.67251231,twenty_twentyfour_zone
15.70222312,23.40048729,twenty_twentyfour_zone
16.01747021,23.12290262,twenty_twentyfour_zone
16.32781101,22.83984331,twenty_twentyfour_zone
16.63315045,22.55139607,twenty_twentyfour_zone
16.93339501,22.25764926,twenty_twentyfour_zone
17.22845272,21.95869286,twenty_twentyfour_zone
17.51823319,21.65461843,twenty_twentyfour_zone
17.80264768,21.34551912,twenty_twentyfour_zone
18.08160905,21.03148961,twenty_twentyfour_zone
18.35503186,20.71262608,twenty_twentyfour_zone
18.62283237,20.38902621,twenty_twentyfour_zone
18.88492853,20.06078913,twenty_twentyfour_zone
19.14124006,19.72801536,twenty_twentyfour_zone
19.39168847,19.39080685,twenty_twentyfour_zone
19.63619702,19.04926688,twenty_twentyfour_zone
19.87469083,18.70350008,twenty_twentyfour_zone
20.10709685,18.35361234,twenty_twentyfour_zone
20.33334387,17.99971085,twenty_twentyfour_zone
20.55336262,17.64190401,twenty_twentyfour_zone
20.76708568,17.28030142,twenty_twentyfour_zone
20.9744476,16.91501384,twenty_twentyfour_zone
21.17538486,16.54615316,twenty_twentyfour_zone
21.3698359,16.17383237,twenty_twentyfour_zone
21.55774117,15.7981655,twenty_twentyfour_zone
21.73904312,15.41926764,twenty_twentyfour_zone
21.91368619,15.03725485,twenty_twentyfour_zone
22.08161691,14.65224412,twenty_twentyfour_zone
22.24278383,14.26435341,twenty_twentyfour_zone
22.39713759,13.87370152,twenty_twentyfour_zone
22.5446309,13.48040811,twenty_twentyfour_zone
22.68521859,13.08459365,twenty_twentyfour_zone
22.81885759,12.68637939,twenty_twentyfour_zone
22.94550697,12.28588729,twenty_twentyfour_zone
23.06512793,11.88324005,twenty_twentyfour_zone
23.17768384,11.47856098,twenty_twentyfour_zone
23.28314021,11.07197404,twenty_twentyfour_zone
23.38146475,10.66360378,twenty_twentyfour_zone
23.47262734,10.25357529,twenty_twentyfour_zone
23.55660005,9.842014157,twenty_twentyfour_zone
23.63335716,9.429046448,twenty_twentyfour_zone
23.70287516,9.01479866,twenty_twentyfour_zone
23.76513276,8.59939768,twenty_twentyfour_zone
23.82011089,8.18297075,twenty_twentyfour_zone
23.86779269,7.765645424,twenty_twentyfour_zone
23.90816358,7.347549534,twenty_twentyfour_zone
23.94121119,6.928811145,twenty_twentyfour_zone
23.96692538,6.509558521,twenty_twentyfour_zone
23.98529829,6.089920083,twenty_twentyfour_zone
23.99632429,5.67002437,twenty_twentyfour_zone
24,5.25,twenty_twentyfour_zone
23.99632429,4.82997563,twenty_twentyfour_zone
23.98529829,4.410079917,twenty_twentyfour_zone
23.96692538,3.990441479,twenty_twentyfour_zone
23.94121119,3.571188855,twenty_twentyfour_zone
23.90816358,3.152450466,twenty_twentyfour_zone
23.86779269,2.734354576,twenty_twentyfour_zone
23.82011089,2.31702925,twenty_twentyfour_zone
23.76513276,1.90060232,twenty_twentyfour_zone
23.70287516,1.48520134,twenty_twentyfour_zone
23.63335716,1.070953552,twenty_twentyfour_zone
23.55660005,0.657985843,twenty_twentyfour_zone
